tconst	imdb_id	primaryTitle	startYear	averageRating	numVotes
tt3774802	3774802	Pandemic	2016	4.4	8458
tt0117104	117104	Mrs. Winterbourne	1996	6.2	8456
tt1629377	1629377	Kidnapped	2010	6.4	8454
tt0453453	453453	Beer League	2006	5.9	8452
tt0056541	56541	Sweet Bird of Youth	1962	7.2	8451
tt0090196	90196	Transylvania 6-5000	1985	4.9	8450
tt3469798	3469798	Órbita 9	2017	5.9	8450
tt1385824	1385824	13B: Fear Has a New Address	2009	7.3	8449
tt0057569	57569	The Terror	1963	5.0	8447
tt0099654	99654	Ghost Dad	1990	4.4	8446
tt0085475	85475	Eddie and the Cruisers	1983	6.9	8446
tt0091637	91637	No Mercy	1986	5.7	8446
tt0142237	142237	Dragon Ball Z: The Return of Cooler	1992	6.9	8444
tt3344694	3344694	The Secret Scripture	2016	6.7	8444
tt2543336	2543336	The Harvest	2013	6.1	8439
tt0369994	369994	Strangers with Candy	2005	5.9	8438
tt5897636	5897636	Summer 1993	2017	7.1	8437
tt0120782	120782	Palmetto	1998	6.1	8437
tt24429218	24429218	Genie	2023	5.9	8436
tt4381236	4381236	The Greasy Strangler	2016	5.7	8433
tt0018217	18217	October (Ten Days that Shook the World)	1927	7.4	8433
tt9419976	9419976	Triggered	2020	4.8	8430
tt0057128	57128	The Haunted Palace	1963	6.7	8426
tt7873348	7873348	Save Yourselves!	2020	5.8	8423
tt0058642	58642	Shadows of Forgotten Ancestors	1965	7.8	8422
tt0454792	454792	Bubble	2005	6.5	8421
tt3422078	3422078	April and the Extraordinary World	2015	7.2	8416
tt0079082	79082	The Driller Killer	1979	5.2	8415
tt0220656	220656	Mudhalvan	1999	8.4	8413
tt5297256	5297256	Pulimurugan	2016	6.7	8413
tt6218010	6218010	Iron Mask	2019	4.7	8413
tt2510028	2510028	Frontera	2014	6.6	8412
tt6143850	6143850	Distorted	2018	4.5	8410
tt2969656	2969656	Cold Eyes	2013	7.1	8410
tt0422015	422015	The Ax	2005	7.3	8410
tt1135952	1135952	White Material	2009	6.9	8409
tt0138703	138703	Phantasm IV: Oblivion	1998	5.5	8408
tt0029957	29957	The Human Beast	1938	7.5	8407
tt0040806	40806	The Snake Pit	1948	7.6	8406
tt0407121	407121	Pooh's Heffalump Movie	2005	6.4	8406
tt0318202	318202	To Be and to Have	2002	7.8	8405
tt0094888	94888	Cobra Verde	1987	6.9	8405
tt1043451	1043451	Delhi-6	2009	6.2	8400
tt2400283	2400283	What If...	2012	6.9	8400
tt6510332	6510332	McQueen	2018	7.7	8398
tt6720802	6720802	Trance	2020	7.3	8398
tt14833464	14833464	Players	2024	5.7	8397
tt2241605	2241605	Thesis on a Homicide	2013	6.3	8393
tt0097728	97728	Leningrad Cowboys Go America	1989	7.0	8392
tt19289040	19289040	Jahaan Chaar Yaar	2022	3.4	8392
tt0058458	58458	The Soft Skin	1964	7.5	8391
tt0099409	99409	Desperate Hours	1990	5.4	8391
tt0155722	155722	Gloomy Sunday	1999	7.8	8391
tt5436228	5436228	Woman Walks Ahead	2017	6.7	8390
tt0071269	71269	California Split	1974	7.1	8389
tt0038190	38190	A Tree Grows in Brooklyn	1945	8.0	8389
tt0165773	165773	Felicia's Journey	1999	7.0	8388
tt0035238	35238	Random Harvest	1942	7.9	8387
tt5824826	5824826	Pelli Choopulu	2016	8.2	8383
tt0359517	359517	Johnson Family Vacation	2004	4.5	8382
tt0989000	989000	In Search of a Midnight Kiss	2007	7.2	8382
tt1992138	1992138	Force	2011	6.5	8380
tt0475984	475984	Mister Lonely	2007	6.4	8379
tt4558200	4558200	Crown Vic	2019	6.4	8378
tt0263065	263065	Arabesque	1989	8.0	8378
tt0070291	70291	The Last of Sheila	1973	7.2	8377
tt23036080	23036080	Thank You for Coming	2023	4.2	8376
tt9728962	9728962	Wired Shut	2021	4.5	8375
tt0758053	758053	Saawariya	2007	5.2	8372
tt0112778	112778	A Chinese Odyssey: Part One - Pandora's Box	1995	7.5	8372
tt10687070	10687070	Mandela	2021	8.4	8370
tt2069100	2069100	The Third Half	2012	7.4	8369
tt0060450	60450	The Gendarme in New York	1965	6.4	8368
tt10843306	10843306	The Beach House	2019	5.3	8368
tt16118524	16118524	Baby	2023	7.1	8368
tt3822396	3822396	Velaiyilla Pattathari	2014	7.8	8366
tt0085496	85496	Dark Habits	1983	6.5	8364
tt5592796	5592796	Driven	2018	6.4	8363
tt10394738	10394738	I Am Greta	2020	7.5	8362
tt0428541	428541	Five Fingers	2006	6.3	8358
tt11832046	11832046	PAW Patrol: The Movie	2021	6.1	8355
tt0056552	56552	Tales of Terror	1962	6.8	8355
tt3330764	3330764	The Neighbor	2016	5.8	8354
tt0109162	109162	Asterix in America	1994	5.9	8354
tt0025586	25586	Of Human Bondage	1934	7.0	8353
tt11379988	11379988	James	2022	7.4	8352
tt0122082	122082	The Crazy Stranger	1997	7.6	8352
tt0117437	117437	Raja Hindustani	1996	6.1	8352
tt6322922	6322922	An Inconvenient Sequel: Truth to Power	2017	6.6	8350
tt7615052	7615052	Daughter of the Wolf	2019	4.5	8349
tt4640206	4640206	Sachin - A Billion Dreams	2017	8.5	8347
tt4833824	4833824	Uppi 2	2015	7.8	8345
tt0087065	87065	Cloak & Dagger	1984	6.6	8345
tt5721088	5721088	Just Getting Started	2017	4.6	8343
tt1433562	1433562	High Lane	2009	5.6	8343
tt0420757	420757	Man About Town	2006	5.5	8341
tt5294522	5294522	Dreamland	2019	5.9	8339
tt0109415	109415	Children of the Corn III: Urban Harvest	1995	4.3	8338
tt4444956	4444956	Once Upon a Time in London	2019	5.2	8338
tt0083996	83996	The Gendarme and the Gendarmettes	1982	6.2	8337
tt2102496	2102496	Cabin Fever 3: Patient Zero	2014	4.4	8337
tt0119517	119517	Your Friends and Neighbors	1998	6.3	8336
tt8752498	8752498	Wonder Woman: Bloodlines	2019	5.9	8334
tt1094594	1094594	Sigur Rós: Heima	2007	8.4	8331
tt0104006	104006	Consenting Adults	1992	5.7	8328
tt0082247	82247	Death Hunt	1981	6.9	8327
tt0829176	829176	Gallowwalkers	2012	3.6	8321
tt7339826	7339826	Maquia: When the Promised Flower Blooms	2018	7.4	8321
tt1272886	1272886	Small Apartments	2012	6.1	8320
tt0061473	61473	The Chinese	1967	6.9	8318
tt10883004	10883004	Bikram: Yogi, Guru, Predator	2019	6.7	8318
tt3010660	3010660	Stromberg - The Movie	2014	7.3	8317
tt0063794	63794	War and Peace	1965	8.3	8316
tt29548562	29548562	Pindam	2023	6.9	8311
tt2308773	2308773	Ishaqzaade	2012	6.5	8310
tt3614530	3614530	Jem and the Holograms	2015	4.2	8309
tt0173102	173102	Raju Ban Gaya Gentleman	1992	6.7	8305
tt0029682	29682	Topper	1937	7.2	8305
tt0101590	101590	Class Action	1991	6.4	8305
tt0289944	289944	Fear X	2003	6.0	8303
tt5157682	5157682	The Climb	2017	6.9	8302
tt0430051	430051	The Elementary Particles	2006	6.6	8302
tt6859352	6859352	Support the Girls	2018	6.4	8300
tt0120703	120703	How Stella Got Her Groove Back	1998	5.7	8299
tt0119079	119079	Onegin	1999	6.8	8297
tt0054310	54310	Sink the Bismarck!	1960	7.2	8294
tt0463392	463392	Zombie Nation	2004	1.5	8293
tt1071812	1071812	Mao's Last Dancer	2009	7.3	8292
tt1525835	1525835	Gantz	2010	6.4	8292
tt1978532	1978532	Someone Marry Barry	2014	5.8	8291
tt11953248	11953248	Garuda Gamana Vrishabha Vahana	2021	8.3	8289
tt0036261	36261	Phantom of the Opera	1943	6.4	8285
tt0101628	101628	Critters 4	1992	4.1	8282
tt0048973	48973	Baby Doll	1956	7.3	8278
tt5116410	5116410	Tower	2016	7.9	8278
tt9248952	9248952	Jawaani Jaaneman	2020	6.5	8277
tt1169809	1169809	Book of Blood	2009	5.2	8277
tt0187231	187231	Barking at the Stars	1998	8.6	8277
tt5287168	5287168	Sami Blood	2016	7.3	8275
tt0106936	106936	The Legend	1993	7.1	8275
tt0453533	453533	Unrest	2006	5.0	8275
tt2211173	2211173	Yevadu	2014	5.8	8273
tt0133412	133412	Best Laid Plans	1999	6.1	8272
tt13528564	13528564	Ante Sundharaniki	2022	7.6	8272
tt2758904	2758904	Search Party	2014	5.6	8269
tt1885265	1885265	Good Deeds	2012	5.7	8268
tt19719836	19719836	Return to Seoul	2022	7.0	8267
tt0078763	78763	Camera Buff	1979	7.8	8259
tt15333984	15333984	Somebody I Used to Know	2023	5.7	8259
tt2556874	2556874	Plastic	2014	6.0	8257
tt5178278	5178278	Vedalam	2015	6.3	8257
tt0778661	778661	Daddy's Little Girls	2007	5.8	8256
tt0035160	35160	Obsession	1943	7.6	8255
tt8698956	8698956	Lupt	2018	4.6	8255
tt0104897	104897	Mo' Money	1992	5.5	8254
tt9680136	9680136	Pati Patni Aur Woh	2019	5.8	8253
tt0364986	364986	Ben & Arthur	2002	1.8	8251
tt0944101	944101	Good Dick	2008	6.3	8250
tt2193418	2193418	Hammer of the Gods	2013	4.5	8250
tt5108476	5108476	Befikre	2016	4.1	8250
tt1490785	1490785	I Saw the Light	2015	5.8	8249
tt0031514	31514	Le Jour Se Leve	1939	7.7	8247
tt0094675	94675	Ariel	1988	7.5	8246
tt0104740	104740	Little Nemo: Adventures in Slumberland	1989	7.1	8246
tt0455829	455829	Vettaiyaadu Vilaiyaadu	2006	7.9	8246
tt6852534	6852534	Funhouse	2019	5.2	8245
tt0120618	120618	Breakfast of Champions	1999	4.5	8245
tt2418558	2418558	Ruby Red	2013	6.0	8244
tt0060588	60588	Khartoum	1966	6.8	8244
tt1322333	1322333	Largo Winch II	2011	6.1	8242
tt0910885	910885	A Merry Friggin' Christmas	2014	5.2	8240
tt0190861	190861	Vatel	2000	6.6	8239
tt15334032	15334032	Raymond & Ray	2022	6.2	8238
tt0196069	196069	Samsara	2001	7.7	8238
tt0048127	48127	Godzilla Raids Again	1955	5.7	8238
tt6241872	6241872	Ruben Brandt, Collector	2018	7.4	8233
tt1017464	1017464	The Tortured	2010	5.4	8231
tt1125254	1125254	Dragon Ball Z: Cooler's Revenge	1991	7.0	8231
tt0090327	90327	Witchboard	1986	5.7	8228
tt6265050	6265050	Shabaash Mithu	2022	5.6	8228
tt1792647	1792647	Cirque du Soleil: Worlds Away	2012	6.7	8227
tt0041594	41594	Little Women	1949	7.2	8226
tt3082854	3082854	The Commune	2016	6.4	8226
tt1646974	1646974	The Names of Love	2010	7.1	8225
tt1220213	1220213	Grace	2009	5.2	8225
tt21439528	21439528	The Volcano: Rescue from Whakaari	2022	7.3	8224
tt0112445	112445	The White Balloon	1995	7.6	8223
tt0296166	296166	Real Women Have Curves	2002	6.9	8222
tt0384533	384533	She Hate Me	2004	5.3	8221
tt4400038	4400038	Chocolat	2016	7.0	8218
tt0116502	116502	Head Above Water	1996	6.0	8218
tt0393775	393775	Simon	2004	7.8	8214
tt13270424	13270424	Brian and Charles	2022	6.7	8212
tt8914492	8914492	Game Over	2019	6.9	8211
tt8923484	8923484	Crip Camp	2020	7.7	8208
tt2969522	2969522	Montage	2013	7.4	8208
tt0075669	75669	Amar Akbar Anthony	1977	7.4	8208
tt0305396	305396	The Crocodile Hunter: Collision Course	2002	5.4	8208
tt0460812	460812	Griffin & Phoenix	2006	6.9	8207
tt0893507	893507	Beynelmilel	2006	7.2	8204
tt1318044	1318044	American Virgin	2009	4.3	8204
tt7998242	7998242	Avane Srimannarayana	2019	7.7	8202
tt4056738	4056738	Do You Believe?	2015	6.0	8202
tt3062976	3062976	Learning to Drive	2014	6.4	8202
tt0023551	23551	Tarzan the Ape Man	1932	6.9	8199
tt0067647	67647	The Canterbury Tales	1972	6.4	8199
tt0059168	59168	Fantomas Unleashed	1965	6.8	8196
tt10230414	10230414	Serious Men	2020	6.8	8195
tt9285882	9285882	Blue Story	2019	6.3	8195
tt0494864	494864	Tenderness	2009	5.4	8190
tt0381429	381429	Somersault	2004	6.7	8189
tt14901058	14901058	Mortal Kombat Legends: Battle of the Realms	2021	6.5	8189
tt1274300	1274300	The Tempest	2010	5.3	8189
tt0387914	387914	Innocent Voices	2004	7.8	8188
tt0019777	19777	The Cocoanuts	1929	6.8	8188
tt1405500	1405500	For Colored Girls	2010	6.2	8188
tt0071650	71650	Ilsa: She Wolf of the SS	1975	5.1	8188
tt0062185	62185	Reflections in a Golden Eye	1967	6.7	8187
tt0362511	362511	Dorm Daze	2003	4.6	8187
tt0090319	90319	White Nights	1985	6.6	8186
tt0112585	112585	The Brothers McMullen	1995	6.6	8183
tt0166110	166110	Bones	2001	4.4	8183
tt0284363	284363	I Served the King of England	2006	7.3	8182
tt0089591	89591	Miami Supercops	1985	6.1	8181
tt0062909	62909	Dracula Has Risen from the Grave	1968	6.5	8180
tt1726589	1726589	Life Happens	2011	5.6	8180
tt7942742	7942742	Her Smell	2018	6.0	8180
tt1618448	1618448	Racing Extinction	2015	8.2	8179
tt0090713	90713	The Best of Times	1986	6.0	8178
tt1417592	1417592	Pearl Jam Twenty	2011	8.2	8178
tt6593054	6593054	Drive	2019	3.2	8178
tt15364972	15364972	Sanctuary	2022	6.3	8176
tt9648672	9648672	Street Dancer 3D	2020	3.7	8174
tt0079550	79550	Meteor	1979	5.0	8173
tt0117477	117477	Ridicule	1996	7.3	8173
tt1824254	1824254	We Steal Secrets	2013	6.9	8172
tt0074281	74281	Car Wash	1976	6.2	8171
tt0094750	94750	Black Eagle	1988	3.8	8167
tt0222850	222850	The Broken Hearts Club: A Romantic Comedy	2000	6.9	8166
tt8095860	8095860	By the Grace of God	2018	7.2	8165
tt0081499	81499	The Young Master	1980	7.1	8163
tt0847817	847817	Helvetica	2007	7.2	8163
tt3533916	3533916	The Veil	2016	4.7	8163
tt0109306	109306	Blue Sky	1994	6.4	8162
tt0836700	836700	Summer Hours	2008	7.1	8160
tt0082924	82924	Super Fuzz	1980	6.3	8158
tt2353767	2353767	1,000 Times Good Night	2013	7.0	8158
tt2950418	2950418	Greater	2016	7.4	8155
tt6547170	6547170	Reprisal	2018	4.3	8154
tt0068230	68230	Asylum	1972	6.5	8154
tt11242162	11242162	Rise	2022	7.0	8154
tt1561768	1561768	Essential Killing	2010	6.1	8154
tt6986710	6986710	The Accidental Prime Minister	2019	6.0	8153
tt2166616	2166616	Wrong Cops	2013	5.9	8152
tt13266998	13266998	Bull	2021	6.5	8151
tt0385057	385057	The Long Weekend	2005	5.2	8150
tt0057693	57693	X: The Man with the X-Ray Eyes	1963	6.6	8149
tt1361835	1361835	The Silence	2010	6.9	8148
tt0456165	456165	Salaam Namaste	2005	6.1	8148
tt1862472	1862472	Kolpaçino: Bomba	2011	5.8	8145
tt6423362	6423362	The Sun Is Also a Star	2019	5.9	8144
tt2290828	2290828	Road to Ninja - Naruto the Movie	2012	7.6	8142
tt0031047	31047	Another Thin Man	1939	7.3	8142
tt0368563	368563	Possession	2009	5.4	8142
tt0102048	102048	Homicide	1991	6.9	8140
tt1853614	1853614	A Letter to Momo	2011	7.2	8138
tt0023775	23775	Baby Face	1933	7.5	8132
tt15351980	15351980	Vacation Friends 2	2023	5.3	8132
tt1893195	1893195	A.C.A.B. - All Cops Are Bastards	2012	6.6	8132
tt0406158	406158	The Prize Winner of Defiance, Ohio	2005	7.2	8131
tt0054177	54177	The Little Soldier	1963	7.1	8130
tt0049010	49010	Bigger Than Life	1956	7.4	8129
tt7974772	7974772	A Sniper's War	2018	3.5	8127
tt0086610	86610	Xtro	1982	5.6	8125
tt0100827	100827	Two Evil Eyes	1990	6.1	8122
tt0103978	103978	Class Act	1992	6.1	8121
tt0182000	182000	The Caveman's Valentine	2001	5.8	8121
tt0284929	284929	Ted Bundy	2002	5.8	8120
tt0109450	109450	Cobb	1994	6.4	8119
tt0109838	109838	Freaked	1993	6.4	8118
tt0086355	86355	Star 80	1983	6.8	8117
tt0327919	327919	I Am David	2003	7.1	8116
tt0969269	969269	Mad Detective	2007	7.1	8114
tt1371630	1371630	Air Doll	2009	6.9	8111
tt0120742	120742	Major League: Back to the Minors	1998	4.7	8110
tt1291547	1291547	After Porn Ends	2012	5.7	8109
tt0985058	985058	Metropia	2009	6.2	8109
tt13421498	13421498	The Lost King	2022	6.7	8108
tt0044789	44789	Kansas City Confidential	1952	7.3	8106
tt0150433	150433	Earth	1998	7.6	8105
tt0809407	809407	12:08 East of Bucharest	2006	7.3	8105
tt0083702	83702	Burden of Dreams	1982	7.9	8104
tt4936176	4936176	Mascots	2016	5.8	8103
tt8097306	8097306	Nobody's Fool	2018	5.0	8103
tt0099399	99399	Delta Force 2: The Colombian Connection	1990	4.9	8103
tt4437216	4437216	Goat	2016	5.7	8102
tt0076137	76137	Herbie Goes to Monte Carlo	1977	5.6	8101
tt1230204	1230204	A Turtle's Tale: Sammy's Adventures	2010	6.0	8098
tt14915198	14915198	Bimbisara	2022	6.8	8098
tt0079688	79688	Over the Edge	1979	7.3	8096
tt0064030	64030	Anne of the Thousand Days	1969	7.4	8095
tt7147158	7147158	MK Ultra	2022	5.1	8095
tt0115610	115610	Bad Moon	1996	5.8	8093
tt0038913	38913	Shoeshine	1946	8.0	8092
tt0082163	82163	Nice Dreams	1981	6.1	8090
tt0080539	80539	City of Women	1980	6.9	8088
tt7794524	7794524	Naa Peru Surya, Naa Illu India	2018	6.7	8087
tt1039960	1039960	Estomago: A Gastronomic Story	2007	7.8	8087
tt15469820	15469820	Britney vs Spears	2021	6.4	8086
tt1183921	1183921	The Vicious Kind	2009	6.8	8086
tt1242599	1242599	Bellflower	2011	6.3	8086
tt0277327	277327	As Far as My Feet Will Carry Me	2001	7.3	8084
tt0077289	77289	California Suite	1978	6.2	8083
tt0385056	385056	Lonesome Jim	2005	6.5	8082
tt0066534	66534	The Milky Way	1969	7.4	8082
tt11727866	11727866	Catherine Called Birdy	2022	6.6	8080
tt0092632	92632	The Believers	1987	6.1	8080
tt0468644	468644	Love Is All	2007	7.0	8080
tt9824114	9824114	Original Gangster	2020	5.1	8080
tt5005684	5005684	Nil Battey Sannata	2015	8.2	8079
tt6222118	6222118	The Doorman	2020	4.7	8079
tt0089308	89308	Howling II: ... Your Sister Is a Werewolf	1985	3.7	8077
tt9430698	9430698	One Piece: Stampede	2019	7.5	8075
tt1034325	1034325	Phoebe in Wonderland	2008	7.0	8074
tt0200720	200720	The House of Mirth	2000	7.0	8074
tt0182060	182060	The Man Who Saved the World	1982	4.4	8074
tt0042004	42004	Under Capricorn	1949	6.2	8074
tt0117965	117965	The Trigger Effect	1996	5.7	8074
tt0329767	329767	Wilbur Wants to Kill Himself	2002	6.8	8071
tt3346224	3346224	Zipper	2015	5.8	8071
tt0416220	416220	Kamikaze Girls	2004	7.2	8071
tt0341495	341495	Naked Weapon	2002	5.5	8069
tt4439120	4439120	Tag	2015	6.1	8069
tt20782072	20782072	Feed	2022	4.9	8067
tt0448206	448206	Bunty Aur Babli	2005	6.2	8067
tt0106873	106873	Fatal Instinct	1993	5.7	8065
tt0213682	213682	Taboo	1999	6.8	8063
tt11306376	11306376	Jathi Ratnalu	2021	7.3	8063
tt12374656	12374656	Emily	2022	6.8	8061
tt0920457	920457	Billa	2007	7.3	8061
tt6456326	6456326	Monsters of Man	2020	5.4	8060
tt6673840	6673840	Spacewalk	2017	7.2	8059
tt3954660	3954660	Suntan	2016	6.6	8055
tt0104107	104107	Diggstown	1992	6.9	8055
tt0029453	29453	Pépé le Moko	1937	7.7	8055
tt2048770	2048770	I'll Follow You Down	2013	6.1	8053
tt6684884	6684884	Ladies in Black	2018	6.7	8050
tt1697064	1697064	Deadly Code	2013	6.3	8049
tt0255111	255111	Dhadkan	2000	6.5	8047
tt6896536	6896536	Foxtrot	2017	7.2	8046
tt0059263	59263	The Heroes of Telemark	1965	6.5	8046
tt5946852	5946852	Janatha Garage	2016	7.2	8045
tt0034012	34012	Penny Serenade	1941	7.1	8045
tt0124295	124295	The Big One	1997	7.1	8045
tt0374584	374584	Control	2004	6.2	8042
tt2315200	2315200	Me, Myself and Mum	2013	6.6	8042
tt0164756	164756	Mifune	1999	7.1	8042
tt1395025	1395025	Agent Vinod	2012	5.2	8041
tt0104053	104053	Trauma	1993	5.8	8039
tt0122515	122515	The Acid House	1998	6.2	8038
tt0043879	43879	On Dangerous Ground	1951	7.2	8036
tt1967614	1967614	The Comedian	2016	5.8	8034
tt14182646	14182646	Vendhu Thanindhathu Kaadu	2022	7.3	8034
tt0088683	88683	Agnes of God	1985	6.6	8033
tt0058886	58886	The Agony and the Ecstasy	1965	7.1	8033
tt10675724	10675724	The Swarm	2020	5.3	8032
tt0051790	51790	Ivan the Terrible, Part II: The Boyars' Plot	1958	7.8	8032
tt5715410	5715410	Son of Bigfoot	2017	6.1	8030
tt7748426	7748426	Ailecek Saskiniz	2018	6.1	8030
tt2205904	2205904	Generation Iron	2013	7.0	8030
tt2338424	2338424	Tumbledown	2015	6.2	8029
tt3354222	3354222	As the Gods Will	2014	6.3	8028
tt0019130	19130	The Man Who Laughs	1928	7.6	8028
tt1100051	1100051	Bereavement	2010	5.0	8028
tt0095484	95484	Lady in White	1988	6.5	8027
tt12244822	12244822	Amira	2021	3.9	8026
tt11591306	11591306	The Priest	2021	6.0	8026
tt0272147	272147	Vampires: Los Muertos	2002	4.5	8024
tt0086366	86366	Still Smokin	1983	5.4	8024
tt1646973	1646973	The Silent House	2010	5.3	8023
tt7391996	7391996	C/o Kancharapalem	2018	8.8	8023
tt0069049	69049	The Other Side of the Wind	2018	6.7	8023
tt0123987	123987	Madeline	1998	6.0	8022
tt1890363	1890363	Buddha in a Traffic Jam	2016	7.2	8022
tt0091178	91178	Haunted Honeymoon	1986	5.6	8021
tt1646967	1646967	The Art of Flight	2011	8.2	8021
tt15134398	15134398	King of Kotha	2023	6.1	8020
tt3478046	3478046	Eyyvah Eyvah 3	2014	5.9	8019
tt0280870	280870	Liberty Stands Still	2002	5.7	8019
tt0300620	300620	So Close	2002	6.6	8019
tt0279248	279248	Dudes	2001	7.9	8018
tt0088001	88001	Rhinestone	1984	4.0	8017
tt0050585	50585	Kanal	1957	7.9	8016
tt0054022	54022	Let's Make Love	1960	6.4	8015
tt0358294	358294	Into the Sun	2005	4.3	8015
tt3858372	3858372	Mune: Guardian of the Moon	2014	7.1	8014
tt0057967	57967	The Sucker	1965	7.3	8014
tt11649338	11649338	Black Friday	2021	4.7	8013
tt0050084	50084	20 Million Miles to Earth	1957	6.3	8013
tt0096054	96054	School Daze	1988	6.1	8012
tt0075462	75462	Who Can Kill a Child?	1976	7.2	8009
tt10228168	10228168	First Love	2019	6.7	8009
tt5906392	5906392	Thondi Muthalum Driksakshiyum	2017	8.1	8009
tt0105575	105575	Thevar Magan	1992	8.7	8003
tt0120512	120512	Wild America	1997	6.4	8003
tt18266472	18266472	Sukhee	2023	6.0	8001
tt1684628	1684628	Circumstance	2011	5.9	7997
tt2245171	2245171	The Cut	2014	6.2	7997
tt13834006	13834006	Stuck Together	2021	6.3	7996
tt1020937	1020937	Awarapan	2007	7.4	7994
tt2893490	2893490	Manglehorn	2014	5.5	7993
tt0089981	89981	Secret Admirer	1985	6.5	7992
tt1100119	1100119	Shorts	2009	4.7	7990
tt1331025	1331025	The September Issue	2009	7.0	7988
tt2185022	2185022	Love on a Leash	2011	8.0	7987
tt0188766	188766	King of Comedy	1999	7.2	7987
tt5039994	5039994	Dismissed	2017	5.7	7984
tt0037120	37120	National Velvet	1944	7.3	7984
tt1572781	1572781	The Disappearance of Haruhi Suzumiya	2010	8.0	7981
tt0019729	19729	The Broadway Melody	1929	5.6	7980
tt0449573	449573	California Dreamin'	2007	7.7	7979
tt0077533	77533	Faces of Death	1978	4.2	7978
tt1081935	1081935	Baaria	2009	6.9	7976
tt0308476	308476	The Cuckoo	2002	7.7	7976
tt0027545	27545	Dracula's Daughter	1936	6.3	7976
tt14479746	14479746	Thar	2022	6.1	7975
tt0064356	64356	The Cow	1969	7.9	7974
tt1142798	1142798	The Family That Preys	2008	5.9	7974
tt13429870	13429870	Robot Dreams	2023	7.6	7973
tt0038363	38363	Blithe Spirit	1945	7.0	7972
tt0446719	446719	Isolation	2005	5.6	7972
tt11423818	11423818	Pawankhind	2022	8.3	7971
tt1047011	1047011	Unfinished Song	2012	6.9	7971
tt0070468	70468	The Offence	1973	6.9	7969
tt0072637	72637	Amici miei	1975	7.9	7969
tt0300015	300015	I Capture the Castle	2003	6.8	7967
tt0476680	476680	Naruto the Movie: Ninja Clash in the Land of Snow	2004	6.6	7965
tt0016641	16641	Ben-Hur: A Tale of the Christ	1925	7.8	7965
tt13534808	13534808	Janhit Mein Jaari	2022	6.8	7963
tt2274570	2274570	Bad Milo	2013	5.7	7961
tt6410564	6410564	The Third Murder	2017	6.7	7961
tt5985288	5985288	Sour Apples	2016	7.1	7961
tt8020896	8020896	An Elephant Sitting Still	2018	7.8	7960
tt2990738	2990738	The Terror Live	2013	7.1	7958
tt0119906	119906	Playing God	1997	5.6	7957
tt0118736	118736	Six-String Samurai	1998	6.4	7957
tt0077559	77559	Five Deadly Venoms	1978	7.0	7955
tt0303353	303353	The Kid Stays in the Picture	2002	7.3	7955
tt1063056	1063056	From Within	2008	5.6	7954
tt4168188	4168188	Chaar Sahibzaade	2014	7.7	7952
tt0451919	451919	Socha Na Tha	2005	7.4	7952
tt0055312	55312	Pocketful of Miracles	1961	7.1	7950
tt1263778	1263778	The Beautiful Person	2008	6.6	7949
tt0067108	67108	Delusions of Grandeur	1971	7.2	7949
tt1244658	1244658	Burning Bright	2010	5.8	7949
tt10931784	10931784	Nanny	2022	5.3	7947
tt0077621	77621	Goin' South	1978	6.2	7947
tt3776826	3776826	Operation Avalanche	2016	6.1	7947
tt1587828	1587828	Confessions of a Brazilian Call Girl	2011	6.2	7946
tt0101694	101694	Deceived	1991	6.1	7945
tt0824330	824330	Female Agents	2008	6.7	7945
tt1937449	1937449	At Any Price	2012	5.7	7945
tt2620736	2620736	Jug Face	2013	5.3	7941
tt8160864	8160864	Chase	2019	4.1	7940
tt2334896	2334896	The Dirties	2013	6.8	7940
tt0259974	259974	Digimon: The Movie	2000	6.0	7940
tt0041931	41931	Stromboli	1950	7.2	7937
tt11792734	11792734	Leyla Everlasting	2020	3.7	7936
tt10147546	10147546	Homecoming: A Film by Beyoncé	2019	7.6	7935
tt0079946	79946	Starcrash	1978	4.0	7935
tt0060121	60121	Arabesque	1966	6.4	7934
tt0257231	257231	Torrente 2: Mission in Marbella	2001	6.4	7934
tt0103110	103110	Tous les matins du monde	1991	7.5	7933
tt0037077	37077	The Miracle of Morgan's Creek	1943	7.6	7931
tt6878882	6878882	Operation Red Sea	2018	6.6	7930
tt4131800	4131800	My Little Pony: The Movie	2017	6.1	7928
tt11015214	11015214	Class Action Park	2020	7.0	7928
tt0253622	253622	The Stupid Millionaire	1974	7.9	7925
tt0024264	24264	Little Women	1933	7.2	7924
tt7084386	7084386	Blue Miracle	2021	6.6	7924
tt5996836	5996836	The Great Father	2017	6.8	7924
tt1650453	1650453	I Wish	2011	7.3	7923
tt2380247	2380247	The Central Park Five	2012	7.7	7921
tt7342838	7342838	Leto	2018	7.3	7919
tt1183911	1183911	Mr. Nice	2010	6.3	7918
tt10006006	10006006	A Christmas Prince: The Royal Baby	2019	5.4	7916
tt2640474	2640474	The House at the End of Time	2013	6.7	7915
tt25274786	25274786	Kannur Squad	2023	7.6	7914
tt0120788	120788	Permanent Midnight	1998	6.2	7914
tt3501416	3501416	Assassination	2015	7.2	7913
tt14500584	14500584	Beyond the Infinite Two Minutes	2020	7.2	7913
tt4145178	4145178	Listen to Me Marlon	2015	8.1	7909
tt4662420	4662420	All Nighter	2017	5.8	7908
tt16360006	16360006	Bubble	2022	6.3	7908
tt3612320	3612320	Within	2016	5.1	7905
tt4814760	4814760	Here Alone	2016	5.6	7905
