tconst	imdb_id	primaryTitle	startYear	averageRating	numVotes
tt0072281	72281	The Three Musketeers	1973	7.1	20098
tt1016268	1016268	Enron: The Smartest Guys in the Room	2005	7.6	20083
tt0077838	77838	The Last Waltz	1978	8.1	20063
tt0016220	16220	The Phantom of the Opera	1925	7.5	20050
tt0079221	79221	Gol Maal	1979	8.5	20039
tt0124901	124901	Thursday	1998	7.1	20013
tt3449292	3449292	Manjhi: The Mountain Man	2015	8.0	19977
tt0085933	85933	Merry Christmas Mr. Lawrence	1983	7.2	19965
tt0050539	50539	The Incredible Shrinking Man	1957	7.6	19935
tt1332134	1332134	King of Devil's Island	2010	7.5	19930
tt0058279	58279	Kwaidan	1964	7.9	19928
tt0920458	920458	Flame & Citron	2008	7.2	19915
tt0315642	315642	Wazir	2016	7.1	19896
tt14324650	14324650	Batman: The Long Halloween, Part One	2021	7.2	19868
tt0046521	46521	I Vitelloni	1953	7.8	19864
tt0103285	103285	Once Upon a Time in China	1991	7.2	19839
tt0088178	88178	Stop Making Sense	1984	8.7	19818
tt0358456	358456	Earthlings	2005	8.6	19779
tt0128332	128332	Innocence	1997	8.1	19773
tt23736044	23736044	Monster	2023	7.9	19767
tt0059243	59243	The Great Race	1965	7.2	19761
tt0034167	34167	Sergeant York	1941	7.7	19743
tt0150992	150992	Hum Dil De Chuke Sanam	1999	7.4	19737
tt1152850	1152850	Wendy and Lucy	2008	7.1	19719
tt0032145	32145	Wuthering Heights	1939	7.5	19718
tt0050634	50634	The Cranes Are Flying	1957	8.3	19709
tt1438298	1438298	Guzaarish	2010	7.4	19709
tt0369060	369060	Infernal Affairs II	2003	7.3	19694
tt0047136	47136	Johnny Guitar	1954	7.6	19681
tt1499666	1499666	Castaway on the Moon	2009	8.0	19678
tt4015500	4015500	The Tale	2018	7.2	19659
tt0037638	37638	Detour	1945	7.3	19656
tt0047522	47522	A Star Is Born	1954	7.5	19642
tt0040369	40369	Fort Apache	1948	7.4	19629
tt1807950	1807950	Love Likes Coincidences	2011	7.2	19629
tt12567088	12567088	Raat Akeli Hai	2020	7.2	19628
tt0118892	118892	Dangerous Beauty	1998	7.1	19592
tt5959980	5959980	Vada Chennai	2018	8.4	19587
tt0040068	40068	Abbott and Costello Meet Frankenstein	1948	7.3	19530
tt0291579	291579	He Loves Me, He Loves Me Not	2002	7.1	19514
tt9172422	9172422	La belle époque	2019	7.4	19508
tt9580138	9580138	Mortal Kombat Legends: Scorpion's Revenge	2020	7.4	19503
tt1705786	1705786	Chinese Take-Away	2011	7.3	19496
tt4807408	4807408	The Best of Enemies	2019	7.3	19465
tt1798243	1798243	Rudderless	2014	7.4	19459
tt8430054	8430054	Flee	2021	7.9	19438
tt0035093	35093	Mrs. Miniver	1942	7.6	19422
tt0110222	110222	Kabhi Haan Kabhi Naa	1994	7.6	19422
tt0080474	80474	Brubaker	1980	7.1	19400
tt6916362	6916362	Journal 64	2018	7.4	19394
tt0803061	803061	Red Dog	2011	7.3	19385
tt0456396	456396	The Child	2005	7.4	19384
tt0953318	953318	Ben X	2007	7.3	19368
tt8991268	8991268	Honeyland	2019	8.0	19362
tt1316540	1316540	The Turin Horse	2011	7.7	19362
tt0077474	77474	The Driver	1978	7.1	19350
tt0041866	41866	She Wore a Yellow Ribbon	1949	7.2	19279
tt0181288	181288	American Movie	1999	7.8	19277
tt0048140	48140	Guys and Dolls	1955	7.1	19269
tt0055798	55798	Birdman of Alcatraz	1962	7.8	19249
tt0041154	41154	Late Spring	1949	8.2	19218
tt3576728	3576728	Bilal: A New Breed of Hero	2015	7.6	19217
tt1093824	1093824	Encounters at the End of the World	2007	7.7	19216
tt0066819	66819	The Beguiled	1971	7.2	19176
tt0033717	33717	High Sierra	1940	7.5	19175
tt0070643	70643	Scarecrow	1973	7.2	19174
tt0055572	55572	A Woman Is a Woman	1961	7.3	19161
tt7160070	7160070	Along With the Gods: The Two Worlds	2017	7.2	19157
tt0059740	59740	The Sons of Katie Elder	1965	7.1	19146
tt0053172	53172	Pillow Talk	1959	7.4	19137
tt24082438	24082438	20 Days in Mariupol	2023	8.6	19136
tt0056262	56262	The Music Man	1962	7.7	19112
tt0118147	118147	When We Were Kings	1996	7.9	19103
tt0054443	54443	Village of the Damned	1960	7.3	19099
tt0054189	54189	Purple Noon	1960	7.7	19096
tt0038057	38057	Scarlet Street	1945	7.7	19087
tt0039631	39631	Monsieur Verdoux	1947	7.8	19082
tt0095800	95800	The Bear	1988	7.7	19047
tt2545428	2545428	Meru	2015	7.7	19026
tt0072901	72901	The Twelve Tasks of Asterix	1976	7.6	19024
tt0839995	839995	Superman II: The Richard Donner Cut	1980	7.6	19024
tt8399664	8399664	Babyteeth	2019	7.2	19012
tt0035140	35140	Now, Voyager	1942	7.9	18955
tt1023490	1023490	Il Divo	2008	7.2	18955
tt0110963	110963	Queen Margot	1994	7.4	18953
tt7363076	7363076	Raid	2018	7.4	18951
tt0047834	47834	Animal Farm	1954	7.2	18948
tt0495034	495034	Golmaal: Fun Unlimited	2006	7.5	18930
tt1194238	1194238	Polytechnique	2009	7.2	18906
tt0117128	117128	Mystery Science Theater 3000: The Movie	1996	7.2	18895
tt1291465	1291465	Raajneeti	2010	7.1	18888
tt0041699	41699	Stray Dog	1949	7.8	18885
tt0071691	71691	The Enigma of Kaspar Hauser	1974	7.7	18857
tt11374902	11374902	Doctor	2021	7.4	18817
tt0103994	103994	Like Water for Chocolate	1992	7.1	18817
tt4126304	4126304	Cartel Land	2015	7.3	18816
tt0252489	252489	The Chaos Class Is on Vacation	1978	8.6	18807
tt0059749	59749	The Spy Who Came in from the Cold	1965	7.5	18772
tt0060862	60862	The Professionals	1966	7.3	18769
tt0041716	41716	On the Town	1949	7.3	18745
tt0059825	59825	The Train	1964	7.8	18745
tt1781069	1781069	Zeitgeist: Moving Forward	2011	8.1	18736
tt0253614	253614	Saban, Son of Saban	1977	8.7	18714
tt0193253	193253	Jin-Roh: The Wolf Brigade	1999	7.3	18677
tt0107756	107756	Orlando	1992	7.1	18666
tt4341582	4341582	Queen of Katwe	2016	7.4	18653
tt0100486	100486	Reversal of Fortune	1990	7.2	18652
tt0398883	398883	The Consequences of Love	2004	7.5	18649
tt1395054	1395054	Once Upon a Time in Mumbaai	2010	7.4	18645
tt0091538	91538	Mona Lisa	1986	7.3	18637
tt1320082	1320082	The Concert	2009	7.5	18628
tt0090830	90830	Children of a Lesser God	1986	7.2	18621
tt0066993	66993	The Devils	1971	7.8	18586
tt0093342	93342	Where Is the Friend's House?	1987	8.1	18576
tt1087578	1087578	Still Walking	2008	7.9	18554
tt6980546	6980546	Bharath Ane Nenu	2018	7.5	18532
tt0103793	103793	Benny's Video	1992	7.1	18531
tt0085127	85127	Project A	1983	7.2	18475
tt10515526	10515526	Lootcase	2020	7.5	18441
tt0066580	66580	Woodstock	1970	8.1	18432
tt0075675	75675	The American Friend	1977	7.4	18414
tt0070233	70233	Ivan Vasilyevich Changes His Profession	1973	8.2	18411
tt9817070	9817070	Law of Tehran	2019	7.8	18369
tt0102388	102388	The Man in the Moon	1991	7.3	18352
tt8176054	8176054	Pariyerum Perumal	2018	8.7	18347
tt0054743	54743	The Children's Hour	1961	7.8	18345
tt0040416	40416	Hamlet	1948	7.6	18339
tt0110428	110428	The Madness of King George	1994	7.2	18333
tt0067277	67277	Johnny Got His Gun	1971	7.8	18310
tt3029558	3029558	Rurouni Kenshin Part II: Kyoto Inferno	2014	7.5	18301
tt0078243	78243	The 36th Chamber of Shaolin	1978	7.6	18298
tt0025913	25913	Triumph of the Will	1935	7.1	18285
tt2179121	2179121	What's in a Name?	2012	7.3	18261
tt3409392	3409392	Timbuktu	2014	7.1	18258
tt0080388	80388	Atlantic City	1980	7.3	18252
tt0382330	382330	As It Is in Heaven	2004	7.5	18249
tt0072962	72962	F for Fake	1973	7.7	18246
tt1121794	1121794	Sword of the Stranger	2007	7.7	18236
tt0390808	390808	36th Precinct	2004	7.1	18231
tt5433114	5433114	Diego Maradona	2019	7.7	18225
tt0080009	80009	Tess	1979	7.3	18213
tt0048380	48380	Mister Roberts	1955	7.6	18205
tt0107282	107282	The Joy Luck Club	1993	7.7	18200
tt0030241	30241	Holiday	1938	7.7	18191
tt0052918	52918	Imitation of Life	1959	7.8	18185
tt0059037	59037	The Cincinnati Kid	1965	7.2	18169
tt2172935	2172935	Metallica Through the Never	2013	7.1	18167
tt0191043	191043	The Color of Paradise	1999	8.1	18167
tt0047445	47445	Sansho the Bailiff	1954	8.4	18165
tt1292703	1292703	Oye Lucky! Lucky Oye!	2008	7.7	18148
tt0054357	54357	Swiss Family Robinson	1960	7.1	18119
tt0373856	373856	Gangaajal	2003	7.8	18104
tt1274295	1274295	Kaminey	2009	7.4	18103
tt6450186	6450186	I Can Only Imagine	2018	7.3	18101
tt0845448	845448	Dhamaal	2007	7.5	18100
tt0117293	117293	Paradise Lost: The Child Murders at Robin Hood Hills	1996	8.2	18093
tt8144834	8144834	Section 375	2019	8.1	18092
tt1610452	1610452	Band Baaja Baaraat	2010	7.2	18086
tt0063032	63032	The Great Silence	1968	7.7	18047
tt0808185	808185	The Bothersome Man	2006	7.2	18046
tt7048622	7048622	The Insult	2017	7.6	18036
tt15006566	15006566	The Beasts	2022	7.5	18033
tt22444570	22444570	Ponniyin Selvan: Part Two	2023	7.3	18033
tt3268458	3268458	The Internet's Own Boy: The Story of Aaron Swartz	2014	8.0	18021
tt0475169	475169	13 Tzameti	2005	7.3	18015
tt0425379	425379	Pusher III	2005	7.3	18006
tt0388789	388789	Born Into Brothels: Calcutta's Red Light Kids	2004	7.2	17991
tt1242545	1242545	Looking for Eric	2009	7.1	17942
tt0399095	399095	Trade	2007	7.3	17923
tt1668200	1668200	Sarah's Key	2010	7.5	17904
tt0096018	96018	Running on Empty	1988	7.6	17876
tt7700730	7700730	October	2018	7.5	17834
tt0056264	56264	Mutiny on the Bounty	1962	7.2	17825
tt0291376	291376	Nayak: The Real Hero	2001	7.8	17803
tt0110631	110631	Nightwatch	1994	7.2	17796
tt8907986	8907986	Angrezi Medium	2020	7.2	17774
tt0051525	51525	The Defiant Ones	1958	7.6	17771
tt5805752	5805752	Brigsby Bear	2017	7.3	17751
tt1664894	1664894	Cave of Forgotten Dreams	2010	7.4	17746
tt0039416	39416	Gentleman's Agreement	1947	7.2	17738
tt2181831	2181831	Shahid	2012	8.2	17727
tt0116860	116860	Pretty Village, Pretty Flame	1996	8.6	17723
tt0037469	37469	The Woman in the Window	1944	7.6	17719
tt0453729	453729	Iqbal	2005	8.1	17681
tt0118751	118751	Border	1997	7.9	17641
tt0073453	73453	Night Moves	1975	7.1	17639
tt0090888	90888	Crossroads	1986	7.1	17620
tt7919680	7919680	Karwaan	2018	7.6	17612
tt0034862	34862	Holiday Inn	1942	7.3	17602
tt0810827	810827	Death Note: The Last Name	2006	7.2	17599
tt3717532	3717532	The Last: Naruto the Movie	2014	7.6	17586
tt21819228	21819228	Stutz	2022	7.8	17578
tt13204490	13204490	Petite Maman	2021	7.4	17576
tt9506474	9506474	The Hater	2020	7.1	17573
tt0058003	58003	Red Desert	1964	7.5	17572
tt12472554	12472554	Mahaan	2022	7.6	17557
tt0117958	117958	Trees Lounge	1996	7.1	17550
tt8413338	8413338	Kumbalangi Nights	2019	8.5	17547
tt0059319	59319	The Ipcress File	1965	7.2	17545
tt0054067	54067	Black Sunday	1960	7.1	17542
tt0100332	100332	Paris Is Burning	1990	8.2	17541
tt0071746	71746	Lenny	1974	7.5	17508
tt1954701	1954701	A Coffee in Berlin	2012	7.3	17498
tt5460658	5460658	Life and a Day	2016	8.2	17465
tt0337578	337578	Baghban	2003	7.4	17455
tt0118826	118826	The Castle	1997	7.6	17455
tt0099776	99776	Europa Europa	1990	7.6	17451
tt11389748	11389748	Mass	2021	7.6	17448
tt0024844	24844	L'Atalante	1934	7.7	17431
tt0432047	432047	Sarkar	2005	7.6	17422
tt2216240	2216240	A Hijacking	2012	7.1	17418
tt8574252	8574252	The Witch: Part 1 - The Subversion	2018	7.1	17414
tt7019942	7019942	Super Deluxe	2019	8.2	17414
tt5029608	5029608	Frantz	2016	7.5	17404
tt18687124	18687124	BTS Permission to Dance on Stage - Seoul: Live Viewing	2022	7.9	17384
tt0050468	50468	Gunfight at the O.K. Corral	1957	7.1	17372
tt0068154	68154	Trinity Is Still My Name	1971	7.2	17356
tt1396226	1396226	Twice Born	2012	7.3	17354
tt0048452	48452	Ordet	1955	8.2	17351
tt0330229	330229	Dolls	2002	7.5	17339
tt1972663	1972663	Into the Abyss	2011	7.3	17326
tt0081059	81059	The Lion of the Desert	1980	8.2	17320
tt0041452	41452	The Heiress	1949	8.1	17319
tt0089424	89424	Kiss of the Spider Woman	1985	7.3	17315
tt0252597	252597	Kibar Feyzo	1978	8.7	17298
tt0058576	58576	Seven Days in May	1964	7.8	17290
tt7469726	7469726	Shaadi Mein Zaroor Aana	2017	7.5	17285
tt0060675	60675	Masculine Feminine	1966	7.4	17274
tt0238883	238883	Brat 2	2000	7.6	17268
tt0319736	319736	The Legend of Bhagat Singh	2002	8.1	17258
tt0075612	75612	3 Women	1977	7.7	17225
tt0082949	82949	The Professional	1981	7.4	17218
tt0108148	108148	Iron Monkey	1993	7.5	17199
tt0114323	114323	Safe	1995	7.1	17178
tt21262240	21262240	Mission Raniganj	2023	7.2	17173
tt0053318	53318	Suddenly, Last Summer	1959	7.5	17171
tt0071487	71487	The Phantom of Liberty	1974	7.8	17149
tt1483797	1483797	Redline	2009	7.5	17112
tt0384369	384369	Before the Fall	2004	7.4	17095
tt0051994	51994	A Night to Remember	1958	7.9	17094
tt0107156	107156	The Wedding Banquet	1993	7.6	17094
tt0205873	205873	The Dish	2000	7.2	17079
tt0050371	50371	A Face in the Crowd	1957	8.2	17048
tt1756750	1756750	Starbuck	2011	7.2	17026
tt0050658	50658	Love in the Afternoon	1957	7.1	17009
tt0085210	85210	Bad Boys	1983	7.2	17008
tt13651628	13651628	Belle	2021	7.1	16994
tt1646959	1646959	Bedevilled	2010	7.3	16986
tt8254556	8254556	Girl	2018	7.2	16981
tt7318202	7318202	Butterflies	2018	7.3	16959
tt1839494	1839494	Children Who Chase Lost Voices	2011	7.1	16955
tt0084302	84302	The Marathon Family	1982	8.8	16951
tt7060460	7060460	Theeran Adhigaram Ondru	2017	8.2	16929
tt0263975	263975	The Girl with the Red Scarf	1977	8.5	16922
tt0098327	98327	The Seventh Continent	1989	7.6	16909
tt6380520	6380520	Dhuruvangal Pathinaaru	2016	8.2	16865
tt13391710	13391710	Jana Gana Mana	2022	8.3	16862
tt2224317	2224317	Robber	2013	7.4	16861
tt3756788	3756788	Our Little Sister	2015	7.5	16836
tt0875595	875595	Destiny	2006	7.8	16832
tt0035575	35575	Yankee Doodle Dandy	1942	7.6	16830
tt1157605	1157605	Anvil	2008	7.9	16825
tt0271383	271383	A Dog's Will	2000	8.6	16807
tt4082068	4082068	Dheepan	2015	7.2	16790
tt0854678	854678	Taxi to the Dark Side	2007	7.5	16784
tt10214826	10214826	Agent Sai Srinivasa Athreya	2019	8.3	16730
tt5923962	5923962	Gantz: O	2016	7.1	16721
tt0043949	43949	Quo Vadis	1951	7.1	16706
tt0052572	52572	The World of Apu	1959	8.5	16706
tt6135348	6135348	120 BPM	2017	7.4	16702
tt1550312	1550312	Café de Flore	2011	7.3	16697
tt0371735	371735	Hungama	2003	7.6	16693
tt0006864	6864	Intolerance	1916	7.7	16691
tt14402926	14402926	Batman: The Long Halloween, Part Two	2021	7.2	16688
tt10915286	10915286	Tell Me Who I Am	2019	7.6	16687
tt0082474	82474	The Great Muppet Caper	1981	7.1	16677
tt3742378	3742378	The Second Mother	2015	7.7	16665
tt0422320	422320	Ghilli	2004	8.1	16664
tt0195231	195231	Satya	1998	8.3	16658
tt0013257	13257	Häxan	1922	7.6	16652
tt2180477	2180477	Nanban	2012	7.8	16637
tt7738784	7738784	Peranbu	2018	8.7	16621
tt0047811	47811	All That Heaven Allows	1955	7.6	16602
tt4195278	4195278	Telling Tales	2015	7.3	16597
tt8129806	8129806	To Leslie	2022	7.1	16597
tt0076276	76276	Who's Singin' Over There?	1980	8.7	16592
tt9170516	9170516	The Bombardment	2021	7.3	16589
tt0037515	37515	And Then There Were None	1945	7.4	16588
tt0016847	16847	Faust	1926	8.1	16584
tt0347332	347332	Khakee	2004	7.4	16580
tt0057298	57298	McLintock!	1963	7.1	16563
tt3697626	3697626	A Hard Day	2014	7.2	16549
tt0041113	41113	All the King's Men	1949	7.4	16540
tt0093578	93578	Mr. India	1987	7.7	16531
tt1554091	1554091	A Better Life	2011	7.2	16527
tt13056052	13056052	Broker	2022	7.1	16513
tt4359416	4359416	Taxi	2015	7.3	16513
tt0292542	292542	Son of the Bride	2001	7.8	16485
tt2218988	2218988	Ustad Hotel	2012	8.2	16465
tt0274117	274117	Read My Lips	2001	7.3	16443
tt0844457	844457	North Face	2008	7.4	16421
tt0044391	44391	The Bad and the Beautiful	1952	7.8	16410
tt0060934	60934	The Sand Pebbles	1966	7.5	16389
tt0102426	102426	Mediterraneo	1991	7.4	16388
tt3560686	3560686	The Fool	2014	8.0	16360
tt6019206	6019206	Kill Bill: The Whole Bloody Affair	2006	8.7	16341
tt0201368	201368	The Broken Landlord	1985	8.7	16326
tt0111579	111579	Burnt by the Sun	1994	7.8	16310
tt0036112	36112	The Life and Death of Colonel Blimp	1943	8.0	16303
tt0870090	870090	City of Men	2007	7.2	16279
tt5255710	5255710	Sanam Teri Kasam	2016	7.6	16270
tt0020697	20697	The Blue Angel	1930	7.7	16261
tt0445336	445336	You, the Living	2007	7.4	16259
tt0158714	158714	Lady Snowblood	1973	7.6	16250
tt13491678	13491678	72 Hoorain	2019	7.1	16249
tt2382298	2382298	Life Itself	2014	7.8	16232
tt0116790	116790	Kolya	1996	7.7	16197
tt0062759	62759	The Diamond Arm	1969	8.3	16191
tt1705772	1705772	Mankatha	2011	7.7	16156
tt0019421	19421	Steamboat Bill, Jr.	1928	7.8	16145
tt0046345	46345	Summer with Monika	1953	7.5	16128
tt0296574	296574	Company	2002	8.0	16127
tt0023622	23622	Trouble in Paradise	1932	7.9	16123
tt0076095	76095	The Goodbye Girl	1977	7.4	16123
tt0200654	200654	On Board	1998	7.9	16110
tt0046187	46187	Pickup on South Street	1953	7.6	16108
tt0026174	26174	Captain Blood	1935	7.7	16070
tt1588337	1588337	Of Gods and Men	2010	7.2	16067
tt4430136	4430136	Pyaar Ka Punchnama 2	2015	7.3	16055
tt1371155	1371155	Made in Dagenham	2010	7.1	16051
tt9420648	9420648	Bala	2019	7.3	16031
tt0494271	494271	The Unknown Woman	2006	7.4	16017
tt0417791	417791	Rory O'Shea Was Here	2004	7.7	16013
tt0058213	58213	Hush...Hush, Sweet Charlotte	1964	7.5	15999
tt14888874	14888874	Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc	2020	8.8	15986
tt0048956	48956	Aparajito	1956	8.2	15952
tt1235841	1235841	Sidewalls	2011	7.5	15932
tt2178941	2178941	Barbara	2012	7.2	15923
tt5662932	5662932	Psycho Raman	2016	7.3	15922
tt1996310	1996310	Lore	2012	7.1	15920
tt1173745	1173745	Revanche	2008	7.5	15914
tt2396224	2396224	It's Such a Beautiful Day	2012	8.2	15910
tt1440266	1440266	Pina	2011	7.6	15906
tt0456149	456149	The Death of Mr. Lazarescu	2005	7.8	15901
tt0206013	206013	My Neighbors the Yamadas	1999	7.1	15893
tt0115561	115561	The Apartment	1996	7.3	15886
tt1261047	1261047	Gulaal	2009	8.0	15880
tt4420704	4420704	Kedi	2016	7.6	15856
tt13586204	13586204	MobKing	2023	7.4	15852
tt0053143	53143	Operation Petticoat	1959	7.2	15847
tt1128075	1128075	Love Exposure	2008	8.0	15842
tt0279064	279064	Elling	2001	7.5	15836
tt0110882	110882	Before the Rain	1994	7.9	15836
tt0249241	249241	Werckmeister Harmonies	2000	8.0	15834
tt0988108	988108	The Class	2007	7.9	15831
tt0068421	68421	The Cowboys	1972	7.4	15828
tt0057877	57877	Becket	1964	7.8	15793
tt7959216	7959216	Utoya: July 22	2018	7.2	15785
tt0080610	80610	The Last Metro	1980	7.3	15785
tt0076085	76085	A Special Day	1977	8.1	15782
tt0022835	22835	Dr. Jekyll and Mr. Hyde	1931	7.6	15779
tt0145503	145503	Sunshine	1999	7.5	15771
tt0041996	41996	Twelve O'Clock High	1949	7.7	15769
tt0084352	84352	Monty Python Live at the Hollywood Bowl	1982	7.8	15756
tt0313670	313670	Sweet Sixteen	2002	7.4	15750
tt2299842	2299842	Pieta	2012	7.1	15739
tt0048977	48977	The Bad Seed	1956	7.4	15726
tt6016744	6016744	The Edge of Democracy	2019	7.3	15709
tt0054847	54847	El Cid	1961	7.2	15638
tt0284137	284137	Gadar: Ek Prem Katha	2001	7.3	15627
tt0031762	31762	Only Angels Have Wings	1939	7.6	15624
tt0449951	449951	Ghajini	2005	7.5	15597
tt0827517	827517	Reprise	2006	7.3	15585
tt0169880	169880	Neon Genesis Evangelion: Death & Rebirth	1997	7.2	15584
tt5229228	5229228	61 Days	2016	7.3	15569
tt1687247	1687247	Life in a Day	2011	7.6	15558
tt0119280	119280	Mrs. Brown	1997	7.2	15553
tt0119375	119375	Insomnia	1997	7.2	15553
tt0816258	816258	Pokiri	2006	8.0	15551
tt0114279	114279	Richard III	1995	7.3	15544
tt0060424	60424	The Fortune Cookie	1966	7.2	15544
tt0326977	326977	I'm Not Scared	2003	7.4	15543
tt0368667	368667	Interstella 5555: The 5tory of the 5ecret 5tar 5ystem	2003	7.8	15541
tt0200071	200071	Rosetta	1999	7.4	15540
tt8590896	8590896	Geetha Govindam	2018	7.7	15512
tt0044829	44829	The Lavender Hill Mob	1951	7.5	15498
tt10687116	10687116	Entergalactic	2022	7.3	15478
tt2852406	2852406	Omar	2013	7.5	15470
tt0050766	50766	Curse of the Demon	1957	7.4	15457
tt0040636	40636	The Naked City	1948	7.5	15448
tt0031867	31867	The Roaring Twenties	1939	7.9	15430
tt10262648	10262648	Compartment Number 6	2021	7.2	15392
tt8041276	8041276	Paddleton	2019	7.2	15377
tt0101318	101318	The Lovers on the Bridge	1991	7.6	15373
tt11375428	11375428	Hridayam	2022	8.1	15367
tt0319769	319769	Mondays in the Sun	2002	7.5	15364
tt22488728	22488728	Love Today	2022	8.0	15360
tt0240200	240200	Water	2005	7.7	15346
tt0488478	488478	12	2007	7.6	15340
tt1226240	1226240	A Late Quartet	2012	7.1	15314
tt0060959	60959	Daisies	1966	7.3	15301
tt1661420	1661420	Polisse	2011	7.3	15298
tt4432480	4432480	RangiTaranga	2015	8.2	15287
tt0075276	75276	Stroszek	1977	7.7	15286
tt5117428	5117428	Wild Rose	2018	7.1	15282
tt0071524	71524	The Front Page	1974	7.3	15258
tt0020640	20640	Animal Crackers	1930	7.4	15247
tt1260502	1260502	Ghost in the Shell 2.0	2008	7.8	15227
tt9608818	9608818	Our Friend	2019	7.3	15224
tt0073076	73076	Grey Gardens	1975	7.5	15211
tt0042788	42788	Night and the City	1950	7.9	15210
tt1925421	1925421	Elena	2011	7.3	15202
tt0211946	211946	Berlin Calling	2008	7.2	15187
tt3296658	3296658	Rams	2015	7.2	15174
tt0015064	15064	The Last Laugh	1924	8.0	15168
tt0095801	95801	Bagdad Cafe	1987	7.4	15159
tt8488126	8488126	The Inventor: Out for Blood in Silicon Valley	2019	7.2	15150
tt0059274	59274	The Hill	1965	7.9	15128
tt0216625	216625	Code Unknown	2000	7.1	15121
tt0050798	50798	Old Yeller	1957	7.2	15119
tt4960748	4960748	Till	2022	7.2	15118
tt13349716	13349716	Shyam Singha Roy	2021	7.6	15117
tt10786774	10786774	Sam Bahadur	2023	7.8	15117
tt0059885	59885	Von Ryan's Express	1965	7.1	15116
tt18816518	18816518	Sick of Myself	2022	7.1	15115
tt20561198	20561198	The Promised Land	2023	7.7	15095
tt10534500	10534500	#Home	2021	8.8	15068
tt2714900	2714900	Finding Vivian Maier	2013	7.7	15063
tt0062695	62695	Stolen Kisses	1968	7.5	15059
tt7689964	7689964	RBG	2018	7.6	15040
tt19853258	19853258	Still: A Michael J. Fox Movie	2023	8.1	15033
tt0094663	94663	Another Woman	1988	7.2	15022
tt11772746	11772746	Thiruchitrambalam	2022	7.9	15020
tt0030287	30287	Jezebel	1938	7.4	15014
tt0106341	106341	Bad Boy Bubby	1993	7.3	14991
tt1441940	1441940	Broken	2012	7.2	14972
tt0063611	63611	Shame	1968	8.0	14968
tt5713232	5713232	Madaari	2016	7.6	14962
tt0280653	280653	Amen.	2002	7.2	14958
tt0471571	471571	Athadu	2005	8.2	14952
tt0203632	203632	The Princess and the Warrior	2000	7.4	14937
tt0067372	67372	Macbeth	1971	7.4	14927
tt25433734	25433734	Hi Nanna	2023	8.2	14919
tt13022984	13022984	Khuda Haafiz: Chapter 2 - Agni Pariksha	2022	7.4	14903
tt0085478	85478	Educating Rita	1983	7.2	14893
tt0079095	79095	The Marriage of Maria Braun	1979	7.7	14882
tt0118632	118632	The Apostle	1997	7.2	14881
tt0033891	33891	Meet John Doe	1941	7.6	14878
tt0028096	28096	The Petrified Forest	1936	7.5	14876
tt0378897	378897	A Touch of Spice	2003	7.5	14874
tt0032143	32143	The Women	1939	7.7	14867
tt0056412	56412	Ride the High Country	1962	7.4	14803
tt4284010	4284010	What Happened, Miss Simone?	2015	7.6	14801
tt0021577	21577	The Golden Age	1930	7.2	14787
tt0059550	59550	Operation 'Y' & Other Shurik's Adventures	1965	8.5	14778
tt5312232	5312232	Sairat	2016	8.3	14776
tt10341034	10341034	Black Box	2021	7.2	14768
tt0077362	77362	Coming Home	1978	7.3	14757
tt0042530	42530	Gun Crazy	1950	7.6	14742
tt0069747	69747	The Mad Adventures of Rabbi Jacob	1973	7.4	14738
tt0220832	220832	Vaastav: The Reality	1999	8.0	14736
tt0393597	393597	Earth	2007	7.9	14731
tt0037865	37865	Leave Her to Heaven	1945	7.6	14730
tt14614892	14614892	Dragon Ball Super: Super Hero	2022	7.1	14717
tt6173990	6173990	Gold	2018	7.3	14717
tt8535968	8535968	System Crasher	2019	7.8	14717
tt0420509	420509	The Aura	2005	7.1	14714
tt0085743	85743	Jaane Bhi Do Yaaro	1983	8.3	14709
tt4936450	4936450	Graduation	2016	7.3	14707
tt0059229	59229	Juliet of the Spirits	1965	7.5	14682
tt0074749	74749	The Killing of a Chinese Bookie	1976	7.3	14681
tt0037101	37101	Murder, My Sweet	1944	7.5	14675
tt0162973	162973	Get Real	1998	7.5	14661
tt0070130	70130	The Big Feast	1973	7.1	14651
tt0062407	62407	Two for the Road	1967	7.4	14650
tt0048641	48641	Smiles of a Summer Night	1955	7.7	14647
tt0096219	96219	Talk Radio	1988	7.2	14592
tt1795702	1795702	Wild Bill	2011	7.2	14586
tt0825236	825236	Caramel	2007	7.1	14584
tt7465992	7465992	Mahanati	2018	8.4	14578
tt0093209	93209	Hope and Glory	1987	7.3	14577
tt26612950	26612950	The Teachers' Lounge	2023	7.5	14571
tt0028772	28772	A Day at the Races	1937	7.5	14566
tt3029556	3029556	Rurouni Kenshin: The Legend Ends	2014	7.5	14563
tt0028333	28333	Swing Time	1936	7.5	14561
tt0032701	32701	The Letter	1940	7.5	14550
tt0109842	109842	Fresh	1994	7.5	14548
tt6299040	6299040	The Ghazi Attack	2017	7.5	14547
tt14641542	14641542	The Eight Mountains	2022	7.7	14534
tt0831888	831888	Tekkonkinkreet	2006	7.5	14527
tt0064612	64612	My Night at Maud's	1969	7.8	14512
tt4192740	4192740	Limonata	2015	7.4	14510
tt0259534	259534	Ramayana: The Legend of Prince Rama	1993	9.2	14498
tt0018578	18578	Wings	1927	7.5	14488
tt0420206	420206	Summer Storm	2004	7.3	14484
